system:index,NDSI,doy,lat,long,name,year,.geo
2018_05_17_1,3940.0,137.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_17_2,3940.0,137.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_17_3,3940.0,137.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_17_4,4290.0,137.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_17_5,,137.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_05_18_0,3504.0,138.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_05_18_1,3504.0,138.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_18_2,3504.0,138.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_18_3,3504.0,138.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_18_4,3795.0,138.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_18_5,,138.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_05_19_0,,139.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_05_19_1,,139.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_19_2,,139.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_19_3,,139.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_19_4,5523.0,139.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_19_5,,139.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_05_20_0,6597.0,140.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_05_20_1,6597.0,140.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_20_2,6597.0,140.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_20_3,6597.0,140.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_20_4,5998.0,140.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_20_5,,140.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_05_21_0,8060.0,141.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_05_21_1,8060.0,141.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_21_2,8060.0,141.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_21_3,8060.0,141.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_21_4,,141.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_21_5,,141.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_05_22_0,5038.0,142.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_05_22_1,5038.0,142.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_22_2,5038.0,142.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_22_3,5038.0,142.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_22_4,4394.0,142.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_22_5,,142.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_05_23_0,3254.0,143.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_05_23_1,3254.0,143.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_23_2,3254.0,143.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_23_3,3254.0,143.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_23_4,,143.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_23_5,,143.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_05_24_0,,144.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_05_24_1,,144.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_24_2,,144.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_24_3,,144.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_24_4,1738.0,144.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_24_5,,144.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_05_25_0,,145.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_05_25_1,,145.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_25_2,,145.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_25_3,,145.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_25_4,4950.0,145.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_25_5,,145.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_05_26_0,2530.0,146.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_05_26_1,2530.0,146.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_26_2,2530.0,146.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_26_3,2530.0,146.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_26_4,,146.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_26_5,,146.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_05_27_0,2674.0,147.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_05_27_1,2674.0,147.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_27_2,2674.0,147.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_27_3,2674.0,147.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_27_4,2635.0,147.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_27_5,,147.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_05_28_0,,148.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_05_28_1,,148.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_28_2,,148.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_28_3,,148.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_28_4,3103.0,148.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_28_5,,148.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_05_29_0,,149.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_05_29_1,,149.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_29_2,,149.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_29_3,,149.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_29_4,3709.0,149.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_29_5,,149.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_05_30_0,,150.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_05_30_1,,150.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_30_2,,150.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_30_3,,150.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_30_4,9087.0,150.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_30_5,,150.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_05_31_0,,151.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_05_31_1,,151.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_05_31_2,,151.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_05_31_3,,151.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_05_31_4,,151.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_05_31_5,,151.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_01_0,,152.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_01_1,,152.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_01_2,,152.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_01_3,,152.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_01_4,4374.0,152.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_01_5,,152.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_02_0,7759.0,153.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_02_1,7759.0,153.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_02_2,7759.0,153.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_02_3,7759.0,153.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_02_4,5229.0,153.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_02_5,,153.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_03_0,,154.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_03_1,,154.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_03_2,,154.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_03_3,,154.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_03_4,3378.0,154.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_03_5,,154.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_04_0,,155.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_04_1,,155.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_04_2,,155.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_04_3,,155.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_04_4,7192.0,155.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_04_5,,155.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_05_0,4609.0,156.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_05_1,4609.0,156.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_05_2,4609.0,156.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_05_3,4609.0,156.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_05_4,4461.0,156.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_05_5,,156.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_06_0,3043.0,157.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_06_1,3043.0,157.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_06_2,3043.0,157.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_06_3,3043.0,157.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_06_4,,157.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_06_5,,157.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_07_0,,158.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_07_1,,158.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_07_2,,158.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_07_3,,158.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_07_4,4038.0,158.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_07_5,,158.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_08_0,,159.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_08_1,,159.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_08_2,,159.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_08_3,,159.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_08_4,2215.0,159.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_08_5,,159.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_09_0,,160.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_09_1,,160.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_09_2,,160.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_09_3,,160.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_09_4,,160.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_09_5,,160.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_10_0,,161.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_10_1,,161.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_10_2,,161.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_10_3,,161.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_10_4,855.0,161.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_10_5,,161.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_11_0,3328.0,162.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_11_1,3328.0,162.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_11_2,3328.0,162.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_11_3,3328.0,162.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_11_4,1679.0,162.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_11_5,,162.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_12_0,,163.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_12_1,,163.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_12_2,,163.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_12_3,,163.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_12_4,1989.0,163.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_12_5,,163.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_13_0,,164.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_13_1,,164.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_13_2,,164.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_13_3,,164.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_13_4,-355.0,164.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_13_5,,164.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_14_0,,165.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_14_1,,165.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_14_2,,165.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_14_3,,165.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_14_4,,165.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_14_5,,165.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_15_0,2228.0,166.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_15_1,2228.0,166.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_15_2,2228.0,166.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
2018_06_15_3,2228.0,166.0,69.57515,-138.89453,Phenocam4,2018.0,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
2018_06_15_4,1762.0,166.0,69.57651,-138.86711,Phenocam5,2018.0,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
2018_06_15_5,,166.0,69.57483,-138.86305,Phenocam6,2018.0,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
2018_06_16_0,-423.0,167.0,69.5756,-138.9046,Phenocam1,2018.0,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
2018_06_16_1,-423.0,167.0,69.5757,-138.90525,Phenocam2,2018.0,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
2018_06_16_2,-423.0,167.0,69.57781,-138.91277,Phenocam3,2018.0,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
