system:index,B11,B3,B3_20m,B4,B4_20m,B8,B8_20m,CLP,CLP_20m,EPSG,NDSI_20m,NDVI,NDVI_20m,doi,kNDVI,kNDVI_20m,lat,long,name,year,.geo
20190321T212519_20190321T212521_T07WET_0,1044,5115,5117,5417,5413,5015,5009,20,22,32607,0.661093978250284,-0.03853527607361963,-0.03876415275379006,80,0.0014849664105563332,0.001502658407725613,69.5757,-138.90525,Phenocam1,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190321T212519_20190321T212521_T07WET_1,999,5082,5077,5412,5415,4894,4926,19,20,32607,0.6711652402896643,-0.0502619833106928,-0.047287496373658255,80,0.0025262615921052833,0.002236103586319552,69.57781,-138.91277,Phenocam2,2019,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20190321T212519_20190321T212521_T07WET_2,1080,5170,5180,5531,5535,5141,5124,13,14,32607,0.6549520766773163,-0.03654422788605697,-0.03855896425555868,80,0.0013354797978416741,0.0014867926289157,69.57515,-138.89453,Phenocam3,2019,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20190321T212519_20190321T212521_T07WET_3,1165,5293,5286,5627,5634,5224,5224,24,24,32607,0.6388156874903116,-0.03713943415353424,-0.03776017682814515,80,0.001379336694482299,0.0014258299878583604,69.57651,-138.86711,Phenocam4,2019,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20190321T212519_20190321T212521_T07WET_4,1194,5296,5319,5657,5674,5235,5268,22,21,32607,0.6333486872409028,-0.038744032317297096,-0.037104734052275636,80,0.001501098912727872,0.0013767604192201001,69.57483,-138.86305,Phenocam5,2019,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20190321T212519_20190321T212521_T07WET_5,1044,5115,5117,5417,5413,5015,5009,20,22,32607,0.661093978250284,-0.03853527607361963,-0.03876415275379006,80,0.0014849664105563332,0.001502658407725613,69.5757,-138.90525,Phenocam6,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190323T211511_20190323T211512_T07WET_0,585,8325,8299,9237,9247,8497,8509,2,2,32607,0.8683025664115264,-0.04172775459569189,-0.04156341518359991,82,0.0017412037439401076,0.0017275157632399606,69.5757,-138.90525,Phenocam1,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190323T211511_20190323T211512_T07WET_1,573,7877,7886,8792,8731,7875,7826,0,0,32607,0.8645229932616149,-0.05501889962200756,-0.054659660566527754,82,0.0030270700697301047,0.0029876696037184954,69.57781,-138.91277,Phenocam2,2019,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20190323T211511_20190323T211512_T07WET_2,865,8014,8520,9008,9390,8495,9001,12,23,32607,0.8156632924880128,-0.029309261269496657,-0.02115165026371595,82,8.590325848595523E-4,4.4739227902856074E-4,69.57515,-138.89453,Phenocam3,2019,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20190323T211511_20190323T211512_T07WET_3,307,7543,7563,8213,8272,7308,7328,0,0,32607,0.921982210927573,-0.05830809870498035,-0.06051282051282051,82,0.0033998212752314994,0.0036617850797292786,69.57651,-138.86711,Phenocam4,2019,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20190323T211511_20190323T211512_T07WET_4,308,7454,7477,8211,8205,7275,7329,0,0,32607,0.9208734746307,-0.06044168926772569,-0.05639242950946311,82,0.00365318154994135,0.0031800953858061097,69.57483,-138.86305,Phenocam5,2019,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20190323T211511_20190323T211512_T07WET_5,585,8325,8299,9237,9247,8497,8509,2,2,32607,0.8683025664115264,-0.04172775459569189,-0.04156341518359991,82,0.0017412037439401076,0.0017275157632399606,69.5757,-138.90525,Phenocam6,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190324T213529_20190324T213529_T07WET_0,957,8209,8207,9284,9302,8657,8729,28,26,32607,0.7911392405063291,-0.03494788473329246,-0.031778603516166605,83,0.0012213540400306951,0.001009879298126953,69.5757,-138.90525,Phenocam1,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190324T213529_20190324T213529_T07WET_1,994,8093,8073,9040,9024,8333,8301,39,38,32607,0.7807433550237124,-0.040695331836758185,-0.04173160173160173,83,0.001656108519234285,0.0017415248224532213,69.57781,-138.91277,Phenocam2,2019,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20190324T213529_20190324T213529_T07WET_2,986,7940,8042,8811,9047,8346,8537,33,34,32607,0.7815684536996013,-0.02710264032173457,-0.02900363967242948,83,7.345529802954892E-4,8.412109158243865E-4,69.57515,-138.89453,Phenocam3,2019,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20190324T213529_20190324T213529_T07WET_3,821,7659,7687,8521,8582,7732,7786,11,10,32607,0.807005171603197,-0.04854488402141143,-0.04863147605083089,83,0.0023566014021206686,0.0023650160534522406,69.57651,-138.86711,Phenocam4,2019,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20190324T213529_20190324T213529_T07WET_4,800,7636,7617,8443,8460,7742,7786,12,12,32607,0.8099085184745158,-0.04331170837194934,-0.041487135294841805,83,0.0018759018816543122,0.0017211806953247868,69.57483,-138.86305,Phenocam5,2019,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20190324T213529_20190324T213529_T07WET_5,957,8209,8207,9284,9302,8657,8729,28,26,32607,0.7911392405063291,-0.03494788473329246,-0.031778603516166605,83,0.0012213540400306951,0.001009879298126953,69.5757,-138.90525,Phenocam6,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190325T210119_20190325T210117_T07WET_0,315,6510,6619,7058,7132,6185,6335,1,1,32607,0.9091433516008076,-0.06592161896851166,-0.059181703423182595,84,0.0043456324920559,0.0035024596981449788,69.5757,-138.90525,Phenocam1,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190325T210119_20190325T210117_T07WET_1,234,4504,4527,4420,4425,3569,3585,5,5,32607,0.9017013232514177,-0.10652146701714858,-0.10486891385767791,84,0.011346335991267668,0.01099704575222064,69.57781,-138.91277,Phenocam2,2019,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20190325T210119_20190325T210117_T07WET_2,347,7765,7717,8467,8588,7883,7828,0,0,32607,0.9139384920634921,-0.03571865443425076,-0.046296296296296294,84,0.001275821582365675,0.0021433437686270156,69.57515,-138.89453,Phenocam3,2019,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20190325T210119_20190325T210117_T07WET_3,321,6844,6879,7448,7487,6424,6462,1,1,32607,0.9108333333333334,-0.07381776239907728,-0.07348197003369417,84,0.00544900811456029,0.005399547444310181,69.57651,-138.86711,Phenocam4,2019,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20190325T210119_20190325T210117_T07WET_4,351,6626,6665,7248,7255,6305,6322,1,1,32607,0.8999429874572406,-0.06957869106470892,-0.06871915739854165,84,0.004841156429348505,0.004722287490760196,69.57483,-138.86305,Phenocam5,2019,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20190325T210119_20190325T210117_T07WET_5,315,6510,6619,7058,7132,6185,6335,1,1,32607,0.9091433516008076,-0.06592161896851166,-0.059181703423182595,84,0.0043456324920559,0.0035024596981449788,69.5757,-138.90525,Phenocam6,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190325T210119_20190325T210544_T07WET_0,315,6510,6619,7057,7132,6185,6336,1,1,32607,0.9091433516008076,-0.06585107989729648,-0.0591030591030591,84,0.004336337543425171,0.003493157387227248,69.5757,-138.90525,Phenocam1,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190325T210119_20190325T210544_T07WET_1,234,4506,4527,4420,4425,3572,3585,5,5,32607,0.9017013232514177,-0.1061061061061061,-0.10486891385767791,84,0.011258030090418595,0.01099704575222064,69.57781,-138.91277,Phenocam2,2019,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20190325T210119_20190325T210544_T07WET_2,347,7743,7712,8444,8576,7856,7817,0,0,32607,0.9138850974066262,-0.03607361963190184,-0.046300250106752885,84,0.0013013052988048836,0.0021437098761382637,69.57515,-138.89453,Phenocam3,2019,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20190325T210119_20190325T210544_T07WET_3,321,6845,6880,7450,7489,6428,6465,1,1,32607,0.9108457158727954,-0.07364173512033434,-0.0733839759208829,84,0.005423051987525797,0.005385155864717119,69.57651,-138.86711,Phenocam4,2019,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20190325T210119_20190325T210544_T07WET_4,351,6627,6666,7249,7256,6306,6323,1,1,32607,0.8999572466866183,-0.06956842493544818,-0.06870903601148833,84,0.004839727960539026,0.004720896557832012,69.57483,-138.86305,Phenocam5,2019,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20190325T210119_20190325T210544_T07WET_5,315,6510,6619,7057,7132,6185,6336,1,1,32607,0.9091433516008076,-0.06585107989729648,-0.0591030591030591,84,0.004336337543425171,0.003493157387227248,69.5757,-138.90525,Phenocam6,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190326T212521_20190326T212521_T07WET_0,894,8350,8304,9168,9059,8216,8116,17,16,32607,0.8056099151989563,-0.05476300046019328,-0.05490538573508006,85,0.0029989772285564167,0.003014592250698045,69.5757,-138.90525,Phenocam1,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190326T212521_20190326T212521_T07WET_1,930,8202,8147,8868,8791,7759,7700,6,6,32607,0.7950864823179464,-0.0666987430083599,-0.06615729792007762,85,0.004448692970713255,0.004376760120649865,69.57781,-138.91277,Phenocam2,2019,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20190326T212521_20190326T212521_T07WET_2,801,7706,7847,8168,8389,7360,7559,12,7,32607,0.8147548566142461,-0.05203503348789284,-0.05204414346626536,85,0.0027076380932176554,0.002708586245315061,69.57515,-138.89453,Phenocam3,2019,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20190326T212521_20190326T212521_T07WET_3,941,7683,7722,8092,8200,7096,7129,21,16,32607,0.7827542421793836,-0.06557808796418226,-0.06986757127014157,85,0.004300459109920666,0.004881438742270417,69.57651,-138.86711,Phenocam4,2019,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20190326T212521_20190326T212521_T07WET_4,945,7486,7486,7953,7921,7012,6998,8,8,32607,0.7758273039971534,-0.06288005345806882,-0.061867417387224344,85,0.003953880518799366,0.003827558642494266,69.57483,-138.86305,Phenocam5,2019,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20190326T212521_20190326T212521_T07WET_5,894,8350,8304,9168,9059,8216,8116,17,16,32607,0.8056099151989563,-0.05476300046019328,-0.05490538573508006,85,0.0029989772285564167,0.003014592250698045,69.5757,-138.90525,Phenocam6,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190328T211519_20190328T211515_T07WET_0,1902,7719,7748,8449,8443,8183,8193,100,100,32607,0.6058031088082901,-0.015993265993265993,-0.01502765087761481,87,2.5578455155306066E-4,2.258302870604135E-4,69.5757,-138.90525,Phenocam1,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190328T211519_20190328T211515_T07WET_1,1875,7672,7668,8407,8407,8098,8107,100,100,32607,0.607041810751336,-0.018721599515298393,-0.018166404263049534,87,3.5049827405842773E-4,3.3001823186755793E-4,69.57781,-138.91277,Phenocam2,2019,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20190328T211519_20190328T211515_T07WET_2,1876,7687,7700,8420,8481,8228,8228,100,100,32607,0.6081871345029239,-0.011532916866890917,-0.015141540487162607,87,1.3300817067426012E-4,2.2926624430740964E-4,69.57515,-138.89453,Phenocam3,2019,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20190328T211519_20190328T211515_T07WET_3,1790,7527,7530,8247,8259,7866,7819,100,100,32607,0.6158798283261803,-0.023645503630608824,-0.027366587884065183,87,5.591097836851858E-4,7.489299923922371E-4,69.57651,-138.86711,Phenocam4,2019,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20190328T211519_20190328T211515_T07WET_4,1797,7486,7492,8219,8236,7854,7854,100,100,32607,0.6130907525029605,-0.022708890686244012,-0.023741454319453077,87,5.156936704852545E-4,5.636565935097876E-4,69.57483,-138.86305,Phenocam5,2019,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20190328T211519_20190328T211515_T07WET_5,1902,7719,7748,8449,8443,8183,8193,100,100,32607,0.6058031088082901,-0.015993265993265993,-0.01502765087761481,87,2.5578455155306066E-4,2.258302870604135E-4,69.5757,-138.90525,Phenocam6,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190329T213531_20190329T213529_T07WET_0,1021,7240,7215,7983,7976,7420,7501,8,8,32607,0.7520641087906751,-0.03655132117120041,-0.030690702332493377,88,0.0013359982844887688,9.419189311012015E-4,69.5757,-138.90525,Phenocam1,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190329T213531_20190329T213529_T07WET_1,854,7141,7124,7804,7771,7081,7004,5,5,32607,0.7859112559538731,-0.04857238831037958,-0.05191201353637902,88,0.002359272528791488,0.0026948506258401626,69.57781,-138.91277,Phenocam2,2019,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20190329T213531_20190329T213529_T07WET_2,940,6853,6943,7445,7599,7004,7135,10,12,32607,0.7615121146771534,-0.03052114333171846,-0.031491787701913944,88,9.315399208220778E-4,9.917323675283603E-4,69.57515,-138.89453,Phenocam3,2019,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20190329T213531_20190329T213529_T07WET_3,695,6913,6977,7561,7606,6692,6768,6,6,32607,0.8188216892596455,-0.0609696204307865,-0.0582997078057604,88,0.0037172774933637905,0.0033988428421851823,69.57651,-138.86711,Phenocam4,2019,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20190329T213531_20190329T213529_T07WET_4,680,6938,6952,7677,7660,6817,6814,5,5,32607,0.8218029350104822,-0.0593348971988409,-0.05844963382617106,88,0.0035206154797921352,0.0034163464031126975,69.57483,-138.86305,Phenocam5,2019,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20190329T213531_20190329T213529_T07WET_5,1021,7240,7215,7983,7976,7420,7501,8,8,32607,0.7520641087906751,-0.03655132117120041,-0.030690702332493377,88,0.0013359982844887688,9.419189311012015E-4,69.5757,-138.90525,Phenocam6,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190330T210041_20190330T210041_T07WET_0,2299,7123,7118,7708,7724,7288,7320,100,100,32607,0.5117340979080387,-0.028007468658308884,-0.026854559957458123,89,7.844181397588444E-4,7.211672654865823E-4,69.5757,-138.90525,Phenocam1,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190330T210041_20190330T210041_T07WET_1,2331,7119,7130,7741,7720,7254,7277,100,100,32607,0.5072402494450904,-0.032477492497499164,-0.029539241181569646,89,0.0010547871277479459,8.725665481334821E-4,69.57781,-138.91277,Phenocam2,2019,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20190330T210041_20190330T210041_T07WET_2,2269,7132,7118,7718,7693,7249,7259,100,100,32607,0.5165654628741877,-0.03133560499766152,-0.02902621722846442,89,9.81919824991206E-4,8.425210872416963E-4,69.57515,-138.89453,Phenocam3,2019,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20190330T210041_20190330T210041_T07WET_3,1987,6906,6946,7441,7486,6916,6909,100,100,32607,0.5551326542035151,-0.036567528035104824,-0.04008336227856895,89,0.001337183309609681,0.0016066745490613057,69.57651,-138.86711,Phenocam4,2019,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20190330T210041_20190330T210041_T07WET_4,2019,6986,6955,7472,7487,7024,7043,100,100,32607,0.5500334299086249,-0.03090507726269316,-0.030557467309015828,89,9.551235101722574E-4,9.337585369585149E-4,69.57483,-138.86305,Phenocam5,2019,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20190330T210041_20190330T210041_T07WET_5,2299,7123,7118,7708,7724,7288,7320,100,100,32607,0.5117340979080387,-0.028007468658308884,-0.026854559957458123,89,7.844181397588444E-4,7.211672654865823E-4,69.5757,-138.90525,Phenocam6,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190331T212529_20190331T212524_T07WET_0,2430,7049,7019,7483,7472,6826,6810,98,98,32607,0.48565985818605145,-0.045915158291984066,-0.046352051533398685,90,0.002108198637672291,0.0021485093754396605,69.5757,-138.90525,Phenocam1,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190331T212529_20190331T212524_T07WET_1,2631,7028,7067,7575,7549,6819,6832,99,99,32607,0.4574138997731491,-0.05252188411838266,-0.049857450803143036,90,0.002758541314226683,0.0024857602807277974,69.57781,-138.91277,Phenocam2,2019,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20190331T212529_20190331T212524_T07WET_2,2363,6981,6994,7414,7399,6753,6780,94,96,32607,0.49492358661964303,-0.04665772570057175,-0.043656111150292685,90,0.002176939928651628,0.0019058537332311974,69.57515,-138.89453,Phenocam3,2019,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20190331T212529_20190331T212524_T07WET_3,2544,6853,6843,7283,7292,6648,6636,95,96,32607,0.4579737935442633,-0.04558179599454454,-0.04709936817920735,90,0.002077697136395282,0.002218346843995134,69.57651,-138.86711,Phenocam4,2019,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20190331T212529_20190331T212524_T07WET_4,2559,6804,6802,7214,7207,6537,6536,97,97,32607,0.45326354022006193,-0.04923278307032216,-0.04882485629047515,90,0.0024238621820154007,0.002383862076100958,69.57483,-138.86305,Phenocam5,2019,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20190331T212529_20190331T212524_T07WET_5,2430,7049,7019,7483,7472,6826,6810,98,98,32607,0.48565985818605145,-0.045915158291984066,-0.046352051533398685,90,0.002108198637672291,0.0021485093754396605,69.5757,-138.90525,Phenocam6,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190402T211511_20190402T211514_T07WET_0,2593,8055,8039,8794,8785,8543,8534,55,61,32607,0.5122272385252069,-0.014477706638980216,-0.014492753623188406,92,2.0960398645480306E-4,2.1003990449368047E-4,69.5757,-138.90525,Phenocam1,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190402T211511_20190402T211514_T07WET_1,2195,7941,7925,8662,8618,8241,8214,64,60,32607,0.5662055335968379,-0.024906821274330002,-0.02400190114068441,92,6.203496664142449E-4,5.760911946359219E-4,69.57781,-138.91277,Phenocam2,2019,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20190402T211511_20190402T211514_T07WET_2,2260,8071,8154,8770,8892,8590,8643,66,62,32607,0.5659688880353371,-0.010368663594470046,-0.01420017108639863,92,1.075091843210834E-4,2.0164485614998807E-4,69.57515,-138.89453,Phenocam3,2019,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20190402T211511_20190402T211514_T07WET_3,2232,7639,7649,8293,8275,7989,7939,44,42,32607,0.5482238639813785,-0.01867092494779511,-0.020722832120389785,92,3.4860342428492903E-4,4.2943574469171637E-4,69.57651,-138.86711,Phenocam4,2019,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20190402T211511_20190402T211514_T07WET_4,1775,7361,7337,7908,7879,7519,7469,97,96,32607,0.6104038630377524,-0.025215531211512283,-0.026713578316393014,92,6.358229285971821E-4,7.136151453306696E-4,69.57483,-138.86305,Phenocam5,2019,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20190402T211511_20190402T211514_T07WET_5,2593,8055,8039,8794,8785,8543,8534,55,61,32607,0.5122272385252069,-0.014477706638980216,-0.014492753623188406,92,2.0960398645480306E-4,2.1003990449368047E-4,69.5757,-138.90525,Phenocam6,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20190403T213529_20190403T213532_T07WET_0,1124,7626,7677,8313,8359,7735,7812,3,2,32607,0.7445744801727077,-0.036016949152542374,-0.03382598478758271,93,0.0012972198986110856,0.0011441967475271885,69.5757,-138.90525,Phenocam1,2019,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
